 d-2	 d-1	 d0	 d+1	 d+2
1.003710827705918405e+02 1.003976671913660255e+02 1.004590000000069381e+02 1.004797403877983726e+02 2.356663118324222523e+02
1.003717442370387829e+02 1.003981444450152622e+02 1.004593000000069480e+02 1.004789494345484400e+02 2.356589580516262004e+02
1.003727056855264550e+02 1.003988722862446394e+02 1.004598000000069646e+02 1.004780870141632221e+02 2.356492915673617290e+02
1.003681920727849928e+02 1.003941738912280641e+02 1.004549000000068020e+02 1.004721043726101612e+02 2.356358464622622364e+02
1.003599110727381998e+02 1.003855153927490562e+02 1.004457000000064966e+02 1.004614941345168546e+02 2.356168428945290430e+02
1.003624230843047940e+02 1.003873497483896102e+02 1.004464000000065198e+02 1.004601955148790893e+02 2.356064994650444078e+02
1.003660590190462472e+02 1.003895744621598141e+02 1.004458000000064999e+02 1.004539655266402889e+02 2.355738562105399865e+02
1.003704081248171462e+02 1.003937339945634477e+02 1.004491000000066094e+02 1.004547273007009522e+02 2.355616895532165529e+02
1.003637297348734023e+02 1.003875050868778516e+02 1.004417000000063638e+02 1.004403665108607271e+02 2.355057329306499980e+02
1.003633934589752243e+02 1.003871179305844379e+02 1.004411000000063439e+02 1.004389300636361355e+02 2.354995358521190667e+02
1.003583535811108476e+02 1.003820037813669188e+02 1.004356000000061613e+02 1.004317419786685690e+02 2.354826018070439488e+02
1.003615704785493250e+02 1.003844127103817101e+02 1.004359000000061712e+02 1.004256666979569133e+02 2.354439973963544901e+02
1.003593610153993723e+02 1.003821580162808260e+02 1.004332000000060816e+02 1.004206317481334878e+02 2.354252194583627045e+02
1.003630543420607779e+02 1.003855835734542836e+02 1.004355000000061580e+02 1.004178355109890362e+02 2.353928096492684006e+02
1.003611682797910447e+02 1.003837375465135864e+02 1.004336000000060949e+02 1.004150776710336146e+02 2.353839670458379487e+02
1.003605774739734784e+02 1.003831510601252006e+02 1.004329000000060717e+02 1.004133290268045613e+02 2.353749093482756507e+02
1.003645551709211077e+02 1.003870658514031646e+02 1.004365000000061912e+02 1.004146838897993490e+02 2.353605868294011998e+02
1.003642476536903700e+02 1.003868219438886200e+02 1.004363000000061845e+02 1.004138620116031149e+02 2.353541410188995542e+02
1.003690106104434960e+02 1.003917151801573340e+02 1.004413000000063505e+02 1.004176410743589969e+02 2.353462072754693395e+02
1.003662192704945113e+02 1.003890395886067353e+02 1.004388000000062675e+02 1.004149963436282178e+02 2.353405425014138928e+02
1.003615131278872212e+02 1.003845255842377782e+02 1.004346000000061281e+02 1.004102868129679678e+02 2.353273095809657320e+02
1.003524168994116508e+02 1.003753279027645959e+02 1.004253000000058194e+02 1.004001767911514946e+02 2.353080947070522484e+02
1.003514010320972432e+02 1.003738141775039168e+02 1.004230000000057430e+02 1.003966610757866675e+02 2.352977770860704538e+02
1.003464004624224515e+02 1.003686704507444034e+02 1.004176000000055637e+02 1.003908641196825471e+02 2.352900272939980653e+02
1.003540561121202757e+02 1.003757681051500015e+02 1.004237000000057662e+02 1.003956308588290653e+02 2.352900555870458845e+02
1.003547792800664666e+02 1.003757735742049704e+02 1.004218000000057032e+02 1.003899517678929385e+02 2.352659074148223226e+02
1.003542047775157044e+02 1.003749605237183573e+02 1.004196000000056301e+02 1.003837310827180147e+02 2.352396491795604447e+02
1.003589805553194907e+02 1.003797126370106980e+02 1.004242000000057828e+02 1.003877955002373881e+02 2.352410098962246821e+02
1.003574210322418168e+02 1.003783080907865610e+02 1.004228000000057364e+02 1.003855248448644772e+02 2.352329484134177733e+02
1.003607632369095342e+02 1.003817511124144630e+02 1.004262000000058492e+02 1.003880094802953806e+02 2.352295266933327866e+02
1.003555158278305868e+02 1.003771053933191979e+02 1.004222000000057164e+02 1.003828374790263922e+02 2.352121672836152584e+02
1.003561485457159392e+02 1.003777735226505570e+02 1.004229000000057397e+02 1.003822288902313318e+02 2.352003238820907427e+02
1.003634237187912248e+02 1.003851239941639051e+02 1.004304000000059887e+02 1.003890157951889819e+02 2.351990900323532117e+02
1.003696475763974405e+02 1.003920093078634181e+02 1.004385000000062576e+02 1.003972117868648724e+02 2.351959088971884455e+02
1.003636097015128286e+02 1.003867030916370311e+02 1.004347000000061314e+02 1.003944134847630067e+02 2.351847764539683396e+02
1.003605124820017380e+02 1.003838295891773811e+02 1.004330000000060750e+02 1.003937752220389683e+02 2.351705447536871816e+02
1.003623037409618632e+02 1.003855437096798511e+02 1.004349000000061380e+02 1.003960398386769697e+02 2.351673725504239201e+02
1.003586035939732994e+02 1.003818344376713867e+02 1.004314000000060219e+02 1.003929558334131684e+02 2.351600800165568330e+02
1.003560264411573115e+02 1.003790205797765509e+02 1.004285000000059256e+02 1.003903518971751936e+02 2.351509105038491612e+02
1.003554052673897132e+02 1.003777872873776147e+02 1.004266000000058625e+02 1.003884771451317448e+02 2.351371130482168610e+02
1.003606123733048463e+02 1.003817296941646333e+02 1.004284000000059223e+02 1.003893820768117138e+02 2.351064936421297489e+02
1.003626785662532512e+02 1.003838701530301876e+02 1.004305000000059920e+02 1.003914242376608854e+02 2.351036987572755947e+02
1.003786774902392409e+02 1.004011114189742102e+02 1.004481000000065762e+02 1.004090433018269266e+02 2.350716367036625343e+02
1.003769191189467875e+02 1.003996758285133382e+02 1.004472000000065464e+02 1.004086595345503667e+02 2.350664948617096286e+02
1.003719539079647944e+02 1.003983502482400212e+02 1.004522000000067123e+02 1.004199940083878744e+02 2.350161593927389561e+02
1.003743696704020749e+02 1.004008285286844995e+02 1.004553000000068153e+02 1.004243406177811835e+02 2.350098518521459141e+02
1.003695463781914015e+02 1.003960852763214291e+02 1.004510000000066725e+02 1.004209017385396834e+02 2.350000470978235114e+02
1.003731679313735299e+02 1.003995900776215819e+02 1.004553000000068153e+02 1.004274200905925341e+02 2.349866433019335545e+02
1.003706719655940844e+02 1.003972109717260821e+02 1.004539000000067688e+02 1.004284642936257796e+02 2.349695779413520427e+02
1.003680140688586135e+02 1.003944220673326413e+02 1.004518000000066991e+02 1.004290995957601353e+02 2.349480416377351730e+02
1.003682870584973585e+02 1.003945958019711497e+02 1.004520000000067057e+02 1.004299014665385243e+02 2.349430430533083722e+02
1.003735421358516646e+02 1.003995604531492916e+02 1.004569000000068684e+02 1.004362062913473608e+02 2.349352568464686897e+02
1.003782525225876725e+02 1.004042813131282799e+02 1.004617000000070277e+02 1.004414642485305080e+02 2.349368233116622946e+02
1.003646760335760035e+02 1.003909952501546599e+02 1.004490000000066061e+02 1.004304886783467055e+02 2.349152856362688340e+02
1.003650043346728609e+02 1.003911917102942510e+02 1.004490000000066061e+02 1.004305898320031645e+02 2.349125102979398889e+02
1.003589469612966383e+02 1.003844362754736466e+02 1.004410000000063405e+02 1.004229324082222377e+02 2.348878454782451399e+02
1.003556519256827784e+02 1.003807104590556918e+02 1.004364000000061878e+02 1.004178436419142884e+02 2.348756152521228273e+02
1.003596579096884227e+02 1.003844261828984799e+02 1.004395000000062907e+02 1.004204391076085017e+02 2.348741109260132873e+02
1.003562268071853509e+02 1.003803774545941678e+02 1.004338000000061015e+02 1.004131361472264956e+02 2.348521843988655178e+02
1.003594015208020238e+02 1.003833200545341526e+02 1.004361000000061779e+02 1.004145866402351004e+02 2.348485947333646209e+02
1.003631396411614531e+02 1.003869306505009433e+02 1.004391000000062775e+02 1.004165130688214589e+02 2.348435015424601033e+02
1.003633395208441925e+02 1.003872166844624445e+02 1.004392000000062808e+02 1.004159135417092585e+02 2.348369888833483117e+02
1.003655592346589742e+02 1.003895735503455313e+02 1.004414000000063538e+02 1.004171646842288084e+02 2.348300539426358284e+02
1.003666295019638142e+02 1.003907169403567679e+02 1.004426000000063937e+02 1.004182292820992330e+02 2.348292520154256238e+02
1.003837962553157865e+02 1.004087115261451260e+02 1.004616000000070244e+02 1.004368665342924345e+02 2.348353746056114630e+02
1.003840717812759067e+02 1.004093967973291939e+02 1.004630000000070709e+02 1.004388343861311199e+02 2.348355874640380136e+02
1.003768799924908990e+02 1.004055725724978174e+02 1.004655000000071539e+02 1.004469949503442194e+02 2.348307548656198662e+02
1.003750905819984069e+02 1.004038751855441944e+02 1.004644000000071173e+02 1.004469029036808081e+02 2.348287029498968650e+02
1.003778050943940485e+02 1.004066232623338522e+02 1.004684000000072501e+02 1.004534660786859206e+02 2.348303996244495693e+02
1.003703352022448172e+02 1.003992320681072954e+02 1.004617000000070277e+02 1.004483115231091404e+02 2.348230849376105311e+02
1.003731991203759861e+02 1.004019661924837123e+02 1.004645000000071207e+02 1.004516856335127386e+02 2.348252729023338929e+02
1.003738825818989966e+02 1.004026046638559251e+02 1.004652000000071439e+02 1.004527292429094274e+02 2.348257532768525095e+02
1.003718595676050285e+02 1.004004474790630752e+02 1.004632000000070775e+02 1.004517670334030157e+02 2.348232327418647571e+02
1.003726457370075593e+02 1.004011734129743303e+02 1.004639000000071007e+02 1.004526671770154138e+02 2.348237465641189203e+02
1.003739899618635150e+02 1.004023715168963378e+02 1.004650000000071373e+02 1.004542228859755539e+02 2.348243962899269945e+02
1.003726280072103805e+02 1.004009907269222168e+02 1.004636000000070908e+02 1.004528978537187811e+02 2.348229228796628263e+02
1.003769674788036923e+02 1.004052017791644431e+02 1.004676000000072236e+02 1.004571815659032552e+02 2.348263199327136022e+02
1.003716194385279721e+02 1.004001051101509603e+02 1.004628000000070642e+02 1.004530387905168993e+02 2.348216061312310785e+02
1.003842461347190635e+02 1.004125184216114377e+02 1.004748000000074626e+02 1.004651896873309909e+02 2.348325403083557603e+02
1.003845361426622702e+02 1.004132051469298830e+02 1.004761000000075057e+02 1.004672172074215410e+02 2.348345792135606018e+02
1.003808337674061875e+02 1.004097234058395856e+02 1.004730000000074028e+02 1.004645968477036178e+02 2.348320406224955832e+02
1.003865805025882025e+02 1.004155534570180492e+02 1.004790000000076020e+02 1.004708589618946490e+02 2.348383287952121918e+02
1.003878549136016431e+02 1.004171837449527800e+02 1.004813000000076784e+02 1.004740154086549921e+02 2.348417898727440445e+02
1.003841464097895368e+02 1.004146220592023440e+02 1.004811000000076717e+02 1.004770309793553622e+02 2.348463132958075619e+02
1.003803180682465381e+02 1.004109237259637979e+02 1.004782000000075755e+02 1.004759856133503177e+02 2.348465013175160152e+02
1.003800203899413646e+02 1.004105076681462094e+02 1.004779000000075655e+02 1.004764932658427483e+02 2.348477086102919316e+02
1.003826956672388633e+02 1.004128164859149877e+02 1.004803000000076452e+02 1.004808241392317427e+02 2.348539846325727467e+02
1.003879843171170876e+02 1.004180847046768292e+02 1.004857000000078244e+02 1.004871203559737012e+02 2.348613336368056821e+02
1.003910442210667782e+02 1.004211868570269246e+02 1.004889000000079307e+02 1.004905753196060516e+02 2.348650693817174329e+02
1.003885751414241270e+02 1.004188383572770107e+02 1.004868000000078609e+02 1.004890142958349628e+02 2.348640864444711269e+02
1.003885440815292753e+02 1.004188464692806662e+02 1.004869000000078643e+02 1.004893728420814369e+02 2.348647577392563335e+02
1.003930422380578307e+02 1.004235316594991758e+02 1.004920000000080336e+02 1.004956124699961606e+02 2.348724159865373338e+02
1.003887563592227536e+02 1.004193429167373068e+02 1.004880000000079008e+02 1.004919686287912839e+02 2.348691804141899695e+02
1.003865738379611230e+02 1.004174074565987809e+02 1.004867000000078576e+02 1.004926454219045979e+02 2.348727147477429753e+02
1.003824708828143315e+02 1.004132912257005472e+02 1.004826000000077215e+02 1.004887642728840831e+02 2.348692710128556200e+02
1.003756423317920223e+02 1.004059941204845359e+02 1.004747000000074593e+02 1.004811460794303883e+02 2.348632454884140373e+02
1.003781167760350002e+02 1.004080322223091883e+02 1.004760000000075024e+02 1.004819864838703012e+02 2.348644618481347379e+02
1.003829620617152898e+02 1.004125910127487629e+02 1.004800000000076352e+02 1.004855647830394929e+02 2.348683469388772664e+02
1.003845780443370757e+02 1.004141585952683187e+02 1.004814000000076817e+02 1.004868235982267066e+02 2.348698644209561621e+02
1.003821914631435277e+02 1.004117929371879683e+02 1.004788000000075954e+02 1.004839766750051950e+02 2.348678028056898484e+02
1.003758445400349331e+02 1.004051255221616117e+02 1.004710000000073364e+02 1.004747442963588497e+02 2.348599859628631634e+02
1.003800774156747337e+02 1.004091340258378011e+02 1.004745000000074526e+02 1.004775367771361090e+02 2.348627724514409749e+02
1.003782326707958958e+02 1.004072657862841709e+02 1.004725000000073862e+02 1.004752468228305275e+02 2.348605107476335263e+02
1.003714094226360061e+02 1.003998651409181377e+02 1.004629000000070675e+02 1.004610359768910399e+02 2.348459331285360179e+02
1.003807017855672683e+02 1.004082806033518125e+02 1.004691000000072734e+02 1.004626841477335830e+02 2.348454657069293887e+02
1.003726708148708298e+02 1.004006399482556589e+02 1.004614000000070178e+02 1.004527144711675248e+02 2.348339728552892609e+02
1.003775635003180042e+02 1.004052614385866917e+02 1.004652000000071439e+02 1.004538758302103076e+02 2.348331167169145317e+02
1.003782804589146167e+02 1.004060566119949272e+02 1.004657000000071605e+02 1.004519003149593033e+02 2.348287920665586341e+02
1.003796243137283284e+02 1.004074649723249593e+02 1.004670000000072037e+02 1.004516391567844522e+02 2.348267669177700441e+02
1.003800842952863519e+02 1.004079529387658454e+02 1.004675000000072203e+02 1.004518597332447172e+02 2.348266117533405861e+02
1.003785097922027774e+02 1.004064171368806058e+02 1.004660000000071705e+02 1.004501163019200050e+02 2.348245002749952448e+02
1.003751494352666356e+02 1.004032078585788241e+02 1.004629000000070675e+02 1.004452972317921962e+02 2.348170091165411293e+02
1.003670327687174932e+02 1.003948088877289990e+02 1.004540000000067721e+02 1.004338093354164130e+02 2.348014434422658212e+02
1.003712412894017376e+02 1.003987262377509637e+02 1.004574000000068850e+02 1.004361268817436326e+02 2.348022389684624329e+02
1.003664699086414913e+02 1.003937520942645278e+02 1.004520000000067057e+02 1.004294849997777419e+02 2.347934611266947798e+02
1.003670059361814140e+02 1.003942074910639661e+02 1.004523000000067157e+02 1.004294855860263596e+02 2.347930117378941759e+02
1.003758030961675729e+02 1.004021504111816938e+02 1.004585000000069215e+02 1.004322518560021393e+02 2.347904673022857764e+02
1.003731769077694054e+02 1.003996335537081706e+02 1.004560000000068385e+02 1.004292386306547940e+02 2.347861761989973104e+02
1.003708617161296814e+02 1.003973648440937581e+02 1.004536000000067588e+02 1.004259857715158830e+02 2.347810085889680352e+02
1.003783921977984619e+02 1.004047711517977888e+02 1.004603000000069812e+02 1.004300487754665028e+02 2.347795082279323822e+02
1.003765266513938741e+02 1.004032197723285122e+02 1.004591000000069414e+02 1.004284002785732923e+02 2.347757994147613942e+02
1.003686650427051177e+02 1.003960926788937940e+02 1.004529000000067356e+02 1.004207571060299813e+02 2.347611830477104888e+02
1.003672209305671856e+02 1.003946235241444214e+02 1.004514000000066858e+02 1.004191448035586802e+02 2.347591908989413980e+02
1.003663163877566546e+02 1.003936329635667732e+02 1.004503000000066493e+02 1.004177487112319227e+02 2.347568517763143916e+02
1.003709427515622110e+02 1.003980368095193256e+02 1.004544000000067854e+02 1.004211968193931312e+02 2.347583952947014723e+02
1.003666928253594648e+02 1.003937083497328473e+02 1.004501000000066426e+02 1.004153315352082245e+02 2.347445532251972509e+02
1.003624585056220582e+02 1.003892520732411953e+02 1.004453000000064833e+02 1.004097877689421523e+02 2.347362629441114450e+02
1.003514151307942797e+02 1.003763000225883815e+02 1.004291000000059455e+02 1.003884954101316112e+02 2.347011292408175791e+02
